noteId,tweetId,currentStatus,true_label_3way,true_label_text,n_votes,valid_votes,mean_rating_score,vote_helpful,vote_somewhat_helpful,vote_not_helpful,agree_rate,disagree_rate,helpful_clear_rate,helpful_good_sources_rate,helpful_addresses_claim_rate,helpful_important_context_rate,helpful_unbiased_language_rate,not_helpful_incorrect_rate,not_helpful_sources_missing_or_unreliable_rate,not_helpful_missing_key_points_rate,not_helpful_hard_to_understand_rate,not_helpful_argumentative_or_biased_rate,not_helpful_irrelevant_sources_rate,not_helpful_opinion_speculation_rate,not_helpful_note_not_needed_rate,mean_confidence,mean_changes_reader_understanding
1994372958597583087,1994208721963241823,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.125,0.375,0.0,0.25,-1.0,-0.75,-0.5,-0.375,-1.0,65.5,27.1875
1995862277254512823,1995616760020828680,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.875,14,0,2,0.75,-0.75,0.75,0.75,0.75,0.375,1.0,-0.875,-0.875,-0.75,-1.0,-1.0,-1.0,-0.875,-1.0,81.5,82.0
1996942685446287794,1996481296890319135,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-1.0,0.375,-1.0,0.75,-0.5,-0.625,-0.625,67.9375,17.1875
1997375489376129524,1997303138324492706,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.3125,5,0,11,-0.375,0.375,-0.375,-1.0,-0.375,-0.375,0.0,-0.875,0.375,-0.25,-0.75,0.0,-0.75,0.25,-1.0,57.0,39.625
1998044699165159597,1997819090283757570,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.125,0.125,-1.0,-0.625,0.375,0.75,-0.875,69.6875,14.8125
1999127732702138483,1999086770797879356,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-0.5,0.5,-1.0,-0.625,-0.25,-0.625,-0.75,54.0625,14.0
1999468975562883541,1999342569562812549,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.75,12,0,4,0.5,-0.5,0.5,0.625,0.5,0.375,0.5,-0.75,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,80.8125,59.4375
2000273398447140952,2000268713170264134,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.1875,3,0,13,-0.625,0.625,-0.625,-1.0,-0.5,-0.625,-0.75,0.5,1.0,0.125,-0.875,-1.0,-1.0,-0.625,-1.0,63.25,31.0
2000584859065225662,2000382914962571288,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.75,-0.75,-0.25,-1.0,-0.625,0.625,-0.875,0.25,75.125,8.875
2001245766678143340,2000729017557688491,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.875,0.875,-1.0,1.0,-0.75,1.0,-1.0,72.625,16.25
2002305785209016464,2002036684536402180,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.75,12,0,4,0.5,-0.5,0.5,-0.75,0.5,0.375,0.5,-0.625,0.25,-0.625,-1.0,-1.0,-0.875,-1.0,-1.0,64.25,62.9375
2005632564854173804,2005412454885437924,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,0.25,-0.125,-0.875,1.0,0.375,-0.75,-1.0,72.5,19.4375
2007485623712588198,2007414619145457756,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.1875,3,0,13,-0.625,0.625,-0.625,-0.75,-0.625,-0.625,-0.75,-0.125,-0.25,-0.5,-1.0,-1.0,-0.5,-0.875,-1.0,60.5625,30.625
2008527987373715609,2008358118250738011,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.6875,11,0,5,0.375,-0.375,0.375,0.25,0.375,0.25,0.375,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-0.875,-1.0,80.1875,58.375
2008986648348881083,2008967261172769101,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-0.25,0.25,-1.0,0.25,-0.5,1.0,-1.0,70.0,16.8125
2009951505235796093,2008672519784722945,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.125,2,0,14,-0.75,0.75,-0.75,-0.875,-0.75,-0.75,-0.375,-0.375,0.25,0.25,-1.0,-0.625,0.0,-0.375,-1.0,64.6875,28.6875
2013190336550420820,2012978625813864639,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,4,0,12,-0.5,0.5,-0.5,-1.0,-0.5,-0.5,-0.25,-0.625,-0.25,0.25,-1.0,-0.875,-0.375,-0.625,-0.875,74.8125,31.125
2013658616134275198,2013354358486811011,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-0.5,0.875,0.0,-0.75,0.25,0.5,1.0,-1.0,61.5,17.5625
2015515125638381746,2015415643273597143,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.3125,5,0,11,-0.375,0.375,-0.375,-0.875,-0.375,-0.375,0.0,-0.5,-0.125,-0.25,-0.875,-0.875,-0.625,-0.125,-0.875,61.625,32.1875
2016233514732007632,2016161588613677425,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.875,14,0,2,0.75,-0.75,0.75,-0.625,0.75,0.625,0.75,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.625,68.3125
2016283200641798531,2016058068409200940,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,1,0,15,-0.875,0.875,-0.875,-1.0,-0.875,-0.875,-0.625,0.5,-0.375,0.25,-1.0,-1.0,-0.875,-0.875,-0.875,60.9375,25.1875
2017851497586036854,2017543618635174175,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,0.625,-0.25,-0.5,-1.0,0.25,0.25,-0.75,62.625,15.6875
2018723839157342293,2018649736186921213,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-1.0,-0.375,0.25,0.75,-1.0,79.25,9.0625
2019725707530719682,2019711464970289458,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.9375,15,0,1,0.875,-0.875,0.75,0.875,0.875,0.5,0.875,-1.0,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,78.5,67.4375
2020316637111677445,2020085470651380083,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,8,0,8,0.0,0.0,0.0,-0.125,0.0,-0.125,0.5,-0.625,-0.125,-0.5,-1.0,-1.0,-1.0,-0.75,-1.0,69.9375,49.0
2022124412393423115,2021853729402900798,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.3125,5,0,11,-0.375,0.375,-0.375,-1.0,-0.875,-0.375,0.0,-1.0,-0.5,-0.375,-1.0,-1.0,-0.25,-1.0,-0.25,77.125,25.5
2022586134409146699,2022312758486643190,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,-1.0,0.125,-1.0,0.75,83.3125,5.5
2023434169842282744,2023388423076098216,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.625,0.5,0.5,-1.0,-0.375,-0.125,-0.625,-0.875,62.375,16.75
2023707588584689715,2023665607129133186,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-1.0,-0.375,-0.375,-1.0,1.0,0.75,0.625,0.375,80.375,5.625
2028126863139414207,2028083192956346683,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-0.875,-1.0,-1.0,-0.75,0.0,-0.625,0.5,-1.0,-0.125,0.375,0.875,-0.25,63.6875,18.25
2029015603952939396,2028949898402365482,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,8,0,8,0.0,0.0,0.0,-0.875,0.0,0.0,0.25,-0.125,-0.375,-0.5,-1.0,-1.0,-0.5,-0.75,-1.0,63.5625,52.0625
2029998455226257572,2029695680977997880,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,0.25,0.625,-0.875,1.0,-0.375,0.75,-1.0,74.25,13.25
2031450003181351043,2031375218120265991,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-1.0,-0.375,0.625,-0.875,-0.125,-0.125,-0.125,-1.0,73.75,15.9375
2032962914680733981,2032682032027881540,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.4375,7,0,9,-0.125,0.125,-0.25,0.125,-0.125,-0.125,0.5,-0.25,-1.0,-0.25,-1.0,-1.0,-0.625,-0.875,-1.0,78.125,50.4375
2033201832529740143,2032853232435999008,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.25,0.375,-0.125,-0.875,-1.0,-0.125,-0.125,-0.75,56.9375,15.0
2034039177650831540,2034014767703331090,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,1,0,15,-0.875,0.875,-0.875,-1.0,-0.75,-0.875,-1.0,-0.5,1.0,0.0,-1.0,-1.0,-0.375,0.75,-1.0,60.875,20.375
2034054036908122614,2033863025522807042,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.75,0.625,0.125,-1.0,-0.625,0.125,1.0,-1.0,71.375,17.1875
2036833923356127542,2036779374809059510,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.875,14,0,2,0.75,-0.75,0.75,-0.25,0.75,0.75,0.75,-0.75,-0.875,-0.875,-1.0,-1.0,-1.0,-0.875,-1.0,76.0625,80.625
2040265734534627532,2040193757086413204,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,1.0,-0.125,-0.5,-1.0,-1.0,-0.875,-0.625,-1.0,73.625,11.375
