noteId,tweetId,currentStatus,true_label_3way,true_label_text,n_votes,valid_votes,mean_rating_score,vote_helpful,vote_somewhat_helpful,vote_not_helpful,agree_rate,disagree_rate,helpful_clear_rate,helpful_good_sources_rate,helpful_addresses_claim_rate,helpful_important_context_rate,helpful_unbiased_language_rate,not_helpful_incorrect_rate,not_helpful_sources_missing_or_unreliable_rate,not_helpful_missing_key_points_rate,not_helpful_hard_to_understand_rate,not_helpful_argumentative_or_biased_rate,not_helpful_irrelevant_sources_rate,not_helpful_opinion_speculation_rate,not_helpful_note_not_needed_rate,mean_confidence,mean_changes_reader_understanding
1871502362847691156,1871313800495849751,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.75,-0.625,0.875,0.75,-0.25,0.5,-0.875,-0.875,-0.5,-1.0,-1.0,-0.875,-0.875,-0.875,70.0625,47.4375
1872063030973866022,1871862034268405853,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,0.25,0.75,1.0,0.0,0.25,-1.0,-0.875,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,71.125,58.25
1872149689497534821,1871978408953167938,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.71875,7,9,0,1.0,-1.0,0.0,0.875,1.0,1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.5,71.0625
1872346771478765929,1872255562047771076,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,0.375,0.75,-0.25,-1.0,-1.0,-0.75,-1.0,-1.0,70.125,14.75
1872348670961607027,1872334731486089372,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.625,-0.125,-0.625,0.875,0.125,-0.75,0.75,79.125,5.0
1872386574438285635,1871887091082420519,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,0,2,14,-0.875,0.125,-0.75,-1.0,-0.75,-0.875,-0.75,-1.0,-1.0,0.0,-1.0,-1.0,-0.25,0.0,-0.25,80.5625,11.5
1872695362491965567,1872391842064748905,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.5,0,16,0,1.0,-1.0,-0.125,-1.0,1.0,0.375,0.875,-1.0,-0.75,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,70.125,46.5
1872887259869135129,1872623271725990399,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.4375,0,14,2,0.75,-0.75,-0.25,0.875,0.5,0.125,-0.25,-0.875,-0.875,-0.375,-1.0,0.25,-1.0,-0.875,-1.0,70.875,46.9375
1872922682754322434,1872828604163473562,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.5,0.0,-0.75,-1.0,-0.25,-0.125,-0.125,-0.625,-0.75,0.0,-1.0,-0.875,-0.75,-0.75,-0.25,67.375,28.75
1873432411570057595,1824492956260372586,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.375,0.125,-1.0,-0.5,-0.75,-0.375,-1.0,77.75,13.6875
1873601745538228280,1873277739333222901,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,1.0,-1.0,0.125,-0.5,0.625,0.5,0.625,-1.0,-0.125,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,69.5625,54.1875
1873851151629902251,1873807189057691699,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,2,14,0,0.625,-0.625,0.25,0.25,1.0,-0.25,0.125,-1.0,-0.5,-0.625,-1.0,-0.125,-1.0,-1.0,-1.0,69.625,54.5
1874140847064645888,1874098590186193014,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.5,-0.5,-0.5,0.625,0.875,0.375,0.5,-1.0,-0.875,-0.75,-1.0,-1.0,-1.0,-1.0,-0.875,71.125,51.6875
1874149522953080873,1873779358177087653,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-1.0,-0.375,-1.0,-1.0,-0.875,-0.875,-1.0,-0.625,-0.75,0.875,-1.0,-1.0,-0.75,-0.875,-0.625,71.625,12.6875
1874155552739295309,1873830134064746740,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,0,2,14,-1.0,0.125,-0.875,-1.0,-1.0,-0.75,-0.875,-0.625,-0.875,-0.25,-0.75,-0.75,0.25,0.0,0.0,72.9375,10.5625
1874442166883188784,1874185728445603954,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.75,-0.875,0.0,-0.875,-1.0,0.0,-1.0,0.375,74.125,7.5
1874450232114631020,1874415999660744943,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,0.0,0.75,0.875,-0.375,0.0,-1.0,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-0.75,75.0,41.875
1874591974222889135,1874536774283956694,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.875,0.75,-1.0,-1.0,-1.0,-1.0,-0.875,-0.75,-1.0,-0.125,-1.0,-0.875,-0.625,-0.875,0.875,83.625,5.625
1874603373615563082,1874587141491335237,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.875,-1.0,-1.0,-1.0,-1.0,-0.5,-0.375,-0.875,0.625,-1.0,-0.375,-0.25,-0.25,-0.625,78.25,13.5
1874635230042378649,1873959674678288516,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.75,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,0.125,-1.0,-1.0,0.625,-0.875,0.125,82.375,7.5
1874692938472575219,1874676265439072766,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.15625,0,5,11,-0.5,0.5,-1.0,-0.375,-0.625,-0.375,-0.75,-0.375,-0.5,0.5,-0.875,-0.625,-0.5,-1.0,-0.375,69.6875,24.5
1874827836080456068,1874819291096191042,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.5,0,16,0,0.75,-0.75,-0.625,1.0,0.75,0.375,0.5,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-0.875,-0.875,72.875,55.25
1874847258208051649,1873826102583714072,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.09375,0,3,13,-0.875,0.125,-0.875,-1.0,-0.75,-0.625,-0.875,-0.5,0.875,0.5,-0.875,-1.0,-0.5,-0.75,-0.875,70.0625,19.25
1874880123607937217,1874633966466253103,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,1,6,9,0.0,-0.375,-0.75,-1.0,-0.875,-0.375,0.0,-1.0,-1.0,0.25,-1.0,-1.0,0.125,-1.0,-0.125,72.375,19.8125
1876101065713783124,1875429287123415430,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.5,-0.5,-0.75,1.0,-0.25,0.75,0.625,-1.0,-1.0,0.25,-1.0,-1.0,-0.75,-0.625,-0.875,69.8125,49.125
1876137141807247420,1876022013455921331,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,-0.5,-0.375,-0.5,0.0,-0.625,-0.375,0.125,-0.875,0.0,-0.125,-1.0,-1.0,-0.375,-0.125,-0.75,62.875,30.5625
1876319593884451327,1876022406692925537,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.75,-0.75,-0.125,-1.0,-0.125,-0.75,0.375,-0.875,-1.0,-0.125,-1.0,-1.0,-0.875,-1.0,-0.25,66.875,28.75
1876459368289345780,1874205490563211636,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.40625,0,13,3,-0.75,0.625,-0.875,-0.875,0.5,-0.25,0.25,-0.375,0.125,-0.125,-1.0,-1.0,-0.625,-1.0,-1.0,64.9375,38.0
1876704718145081849,1876664245305438469,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-0.875,-1.0,-1.0,-0.625,-0.875,0.0,-0.125,-1.0,0.75,84.25,6.4375
1876724560113930397,1876359107630019025,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.25,-0.25,-0.5,1.0,1.0,0.5,0.125,-1.0,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,74.75,57.8125
1876872975649276350,1876616134893449332,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,0.125,0.625,0.875,0.375,0.625,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,74.375,58.375
1876877192535388238,1876561190316650715,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,1,13,2,0.5,-0.5,-0.625,0.75,0.75,0.125,-0.125,-0.875,-0.875,-0.375,-1.0,-0.5,-1.0,-0.625,-1.0,74.1875,57.3125
1877306182261764337,1877289262426521833,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.8125,10,6,0,1.0,-1.0,-0.25,0.75,1.0,0.75,0.75,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,76.75,69.0
1877321716478665044,1877282813663141900,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,2,12,2,0.75,-0.875,0.0,-1.0,0.25,-0.125,0.375,-1.0,-1.0,-0.75,-0.875,-1.0,-0.875,-0.75,-0.125,74.875,33.6875
1877445504034025562,1877443535365902375,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.5,-0.625,-0.125,0.625,0.875,0.0,0.125,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.375,59.4375
1877534522666795351,1877424527011189101,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-1.0,-0.125,-0.125,-0.625,0.375,-0.875,-0.25,81.6875,10.1875
1878078732440871204,1877803404606447815,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.625,0.5,1.0,0.125,0.625,-1.0,-0.75,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,53.25
1878131648333529331,1877678547457978425,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.875,0.375,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-0.875,0.0,-0.875,-0.75,0.875,-1.0,1.0,79.875,7.25
1878133330681454701,1877793272434704868,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.875,-0.75,0.25,-1.0,-0.125,87.3125,5.0
1878882180824535429,1878825970788184163,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-0.375,-1.0,-0.75,-1.0,-0.25,79.625,4.0625
1878889659973161079,1878794001916236057,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.625,4,12,0,0.875,-0.875,0.0,1.0,1.0,0.5,0.625,-0.875,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,74.375,65.6875
1878987153109119419,1878902850883096851,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.25,-0.25,-0.625,1.0,1.0,0.0,0.25,-0.75,-1.0,-0.5,-1.0,-1.0,-1.0,-0.875,-1.0,69.0625,53.3125
1879027455568044180,1878940681965838742,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,-0.375,0.375,-0.75,-1.0,0.375,-0.125,-0.375,-0.125,0.25,-0.375,-1.0,-1.0,-0.875,-0.75,-1.0,66.3125,38.25
1879182452956008785,1875023252873150918,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.3125,0,10,6,-0.625,0.375,-1.0,-0.5,-0.5,-0.25,-0.625,-0.625,0.375,0.0,-1.0,-0.375,-0.25,-1.0,-0.625,67.1875,32.4375
1879218490214936734,1879167399179514216,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.75,-0.125,1.0,0.875,-0.5,0.375,-0.875,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,72.375,49.5625
1879506510499160428,1879244076115210355,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.375,-0.375,-0.625,-0.5,0.875,0.125,-0.25,-0.375,-0.5,-0.75,-1.0,-1.0,-0.875,-0.875,-1.0,68.375,48.5625
1879612850957889770,1879580855514866119,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.71875,7,9,0,1.0,-1.0,0.625,0.75,1.0,0.625,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.5625,65.9375
1879652840861286500,1879552203578626523,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-1.0,0.75,-1.0,-1.0,-0.875,-0.875,-1.0,0.0,0.5,0.625,-1.0,0.125,0.75,-0.875,-1.0,77.1875,17.75
1879689869678772256,1853114107248979978,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.875,-0.875,-0.25,0.875,0.625,-0.25,0.375,-0.875,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-0.875,74.125,49.9375
1879701956853215615,1879689616694927535,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,-0.375,0.375,-0.875,0.25,0.5,-0.25,0.0,-0.625,-0.875,-0.375,-1.0,-1.0,-0.875,-1.0,-0.875,71.625,41.6875
1879751217632694579,1879514178517651697,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.75,8,8,0,1.0,-1.0,0.875,-0.125,1.0,0.75,0.625,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.75,66.4375
1880018784804823239,1879984219541369086,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.3125,0,10,6,0.5,-0.5,-0.625,0.0,0.25,-0.5,0.125,-0.875,-1.0,-0.625,-1.0,-0.75,-0.875,-0.75,0.125,74.5625,32.125
1880124305239110132,1879908466686591055,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,0.125,-0.25,-0.25,-1.0,-0.25,-0.25,0.125,-0.875,-1.0,-0.125,-1.0,-1.0,-0.125,-1.0,-0.625,75.25,31.125
1880285640891224574,1880075876794061015,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.75,-0.875,-0.5,0.625,0.625,0.375,0.875,-0.875,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,70.375,50.6875
1880388640934674550,1880059691323257014,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.75,1.0,0.875,0.0,-0.125,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,53.375
1880547145717358622,1880293547255181368,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.21875,0,7,9,-0.625,0.625,-1.0,-1.0,-0.375,-0.625,-0.5,0.25,0.25,-0.625,-1.0,-1.0,0.375,-0.875,-0.375,69.75,25.375
1880900709371228536,1880888917605617744,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.5,-0.75,-0.25,0.0,0.875,-0.25,0.25,-0.875,-0.125,-0.5,-1.0,-1.0,-0.875,-0.875,-1.0,64.4375,47.5625
1880929205640208570,1880729127717929416,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.53125,1,15,0,1.0,-1.0,0.875,-0.875,1.0,-0.5,1.0,-1.0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,79.75,41.5625
1881107767286706546,1881104958654947600,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.375,1,10,5,0.125,-0.625,-0.5,-0.125,-0.875,-0.5,0.375,-1.0,-1.0,-0.625,-1.0,-1.0,-0.125,-0.875,-0.25,72.9375,28.8125
1881225535332012187,1881201152358047841,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,1,14,1,0.75,-0.75,-0.125,0.5,0.75,0.25,0.625,-0.75,-0.875,-0.875,-1.0,-1.0,-0.875,-1.0,-1.0,67.8125,54.6875
1881290173092131156,1881247911620813103,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.625,0.375,-0.875,-0.875,0.0,-0.375,-0.25,-0.75,-0.5,0.0,-0.75,-0.75,-0.625,-1.0,-0.375,68.4375,27.625
1881325083236393324,1881198586966454392,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.625,-0.375,-1.0,-1.0,-0.875,-0.875,-0.875,-0.75,-1.0,0.25,-0.5,-0.25,-0.125,-0.25,0.625,75.25,9.0
1881681656790016195,1881522825829503123,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,-0.625,-0.25,-0.875,-0.375,-0.875,-0.375,-0.875,76.5,13.8125
1881709178537865243,1881422331480080584,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.375,-0.875,-0.625,0.25,0.375,0.25,0.25,-1.0,-0.375,-0.25,-1.0,-1.0,-0.75,-1.0,-1.0,67.5625,43.875
1881753431456846096,1880958083469623539,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.875,0.125,-1.0,-1.0,-1.0,-1.0,-0.875,-0.75,-0.125,0.0,-0.875,-1.0,0.875,-1.0,0.875,79.875,5.0625
1881774117692879228,1881662870213308836,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,2,13,1,0.75,-0.75,-0.125,0.875,0.75,0.375,0.75,-0.875,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,68.3125,54.1875
1881843289009410288,1881742990986895632,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.125,1.0,1.0,0.125,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.625,55.0
1881917477610827947,1881770829064855878,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-1.0,-0.875,0.125,0.75,0.0,0.375,-1.0,0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,68.25,47.5
1882105612391129212,1869507944557228105,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-1.0,0.25,-1.0,-1.0,-1.0,-0.875,-0.75,-1.0,-1.0,0.25,-1.0,-1.0,0.625,-1.0,0.125,87.625,7.5625
1882231117337559200,1882199869345141247,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,0,6,10,0.0,0.0,-0.75,-1.0,0.0,-0.75,0.125,-1.0,0.875,-0.25,-1.0,-1.0,-0.75,-0.875,-1.0,75.0,27.0
1882414630695326145,1882072202251784527,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.25,0.875,0.75,-0.25,-0.25,-0.875,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-0.875,75.125,54.4375
1882460893281440133,1882217574144078275,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,-0.375,0.25,-0.875,-0.75,0.375,0.25,0.25,-0.75,0.375,-0.625,-1.0,-1.0,-0.875,-1.0,-0.875,71.9375,43.875
1882522419144843567,1882189245969993809,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.75,8,8,0,0.875,-0.875,0.25,0.75,0.875,0.375,0.25,-1.0,-0.75,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,78.75,68.625
1882866514585645470,1882829546551935377,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-1.0,-0.375,-1.0,-1.0,-0.75,-0.875,0.125,84.8125,6.625
1883000105944612991,1882823173390897600,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.25,-0.5,0.0,-0.625,0.75,0.375,0.25,-1.0,0.375,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,68.25,44.0
1883260724073374022,1882974690068574578,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,0.125,1.0,1.0,0.5,0.125,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,74.625,63.6875
1883599564625924134,1883526734668272096,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.625,-0.875,-0.75,1.0,0.75,0.625,0.375,-0.875,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,69.625,55.25
1883648902555128276,1883604030393643441,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5625,2,14,0,0.875,-0.875,-0.25,1.0,0.875,0.25,-0.375,-0.875,-1.0,-0.75,-1.0,-0.75,-1.0,-1.0,-1.0,67.0625,57.375
1883652441981219128,1883624818811236502,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,0,12,4,0.25,-0.25,-0.875,0.375,-0.875,-0.125,-0.25,-0.625,-0.875,0.5,-1.0,-1.0,-0.125,-1.0,-0.875,63.625,33.5625
1883860362912584070,1883774001098506447,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.875,0.625,-0.375,-0.625,-0.75,79.75,8.875
1883889967052759332,1883475761962897658,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.75,-0.75,-1.0,1.0,0.125,0.0,-1.0,-0.5,-0.375,-1.0,-0.875,-1.0,-0.875,-0.875,66.4375,47.9375
1883939954276872382,1883935799743267203,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,0.0,0.875,1.0,0.0,0.5,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,77.0625,58.0
1884136411969794223,1883641200315699233,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,-0.375,0.25,-0.75,-1.0,-0.125,-0.25,0.25,-0.375,-0.875,-0.125,-1.0,-1.0,-0.875,-0.875,0.375,70.25,27.0625
1884235256300990492,1884205840732938242,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-0.75,0.5,-0.125,0.875,0.875,0.625,-0.25,78.75,10.9375
1884291598680289766,1884067626021970052,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,2,14,0,1.0,-1.0,0.375,0.375,0.875,-0.125,0.875,-1.0,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,81.25,55.8125
1884306572790358278,1872622303739347105,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.125,-0.625,-0.75,-0.875,0.25,0.875,0.375,-0.75,0.5,-0.625,-1.0,-1.0,-1.0,-0.5,-1.0,64.1875,47.875
1884313493777551787,1884218684375494989,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.25,0,8,8,-0.125,-0.375,-0.625,-0.125,-0.25,-0.375,-1.0,-1.0,-0.5,0.25,-1.0,1.0,-0.75,-0.375,-0.875,64.8125,30.875
1884386492048392201,1884214584032317851,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,-0.5,0.375,-0.75,-1.0,0.25,0.0,-0.75,-0.5,0.375,-0.375,-0.875,0.875,-0.75,0.375,-1.0,65.375,36.6875
1884574135482831101,1884289481379045448,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,0,2,14,-0.875,-0.125,-0.75,-1.0,-1.0,-1.0,-0.875,-1.0,-1.0,0.0,-0.75,-0.875,0.5,-1.0,0.25,80.125,13.0
1884672856929288676,1884642889562550282,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.28125,0,9,7,0.375,-0.5,-0.75,-1.0,-0.125,-0.25,0.125,-0.875,-1.0,0.25,-1.0,-1.0,-0.625,-1.0,0.125,76.0,25.9375
1884740331687862762,1884664053353898140,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.59375,3,13,0,1.0,-1.0,0.125,0.875,0.75,0.375,0.0,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,77.75,61.25
1884766727185027188,1884674366031511976,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,0.0,0.375,1.0,0.5,0.625,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.5,57.0
1884817635860431200,1884766445692744001,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-1.0,-0.75,-0.125,1.0,0.625,0.25,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.625,59.3125
1885030060375368026,1884840331746611648,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,0,2,14,-0.75,0.625,-1.0,-1.0,-1.0,-0.75,-0.875,-0.875,-0.875,0.625,-0.5,-1.0,-0.625,-0.625,-0.75,76.9375,16.625
1885373728671813908,1885075392203284969,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.5,0.5,-0.875,0.875,-1.0,-0.375,-1.0,0.75,-1.0,77.25,17.625
