sample_id,noteId,tweetId,error_type,message,fetched_at_utc
12196,1805842048592867614,1805786749718720591,http_400,"{""detail"":{""code"":400,""request_id"":""c2198d42-fb46-4b59-b4a9-86b8a331a88b"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:02"",""time_stamp"":1778507642,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1805786749718720591""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:03.071013+00:00
12193,1795481796437852381,1795453969914830899,http_400,"{""detail"":{""code"":400,""request_id"":""404ef9d8-6cb2-4ea6-934c-d92662f5535e"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:03"",""time_stamp"":1778507643,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1795453969914830899""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:03.162226+00:00
12203,1868228227845480810,1868220637371883806,missing_text,No text-like field found in response.,2026-05-11T13:54:04.806395+00:00
12209,1891459772735537515,1891420061832806733,http_400,"{""detail"":{""code"":400,""request_id"":""7e8541ec-1e94-4578-be71-85968354d31a"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:07"",""time_stamp"":1778507647,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1891420061832806733""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:07.546016+00:00
12210,1711297609644532050,1711274510253474034,http_400,"{""detail"":{""code"":400,""request_id"":""c5074049-e3f0-4205-8255-244b6dc86a81"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:07"",""time_stamp"":1778507647,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1711274510253474034""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:07.628201+00:00
12225,1735573980721893512,1734520463974596857,missing_text,No text-like field found in response.,2026-05-11T13:54:10.167852+00:00
12230,2003033508000989509,2003025244135763995,http_400,"{""detail"":{""code"":400,""request_id"":""73e61318-0b1d-4bab-9c7e-27c28d84d676"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:10"",""time_stamp"":1778507650,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""2003025244135763995""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:10.941800+00:00
12233,1836745947298386377,1836698902919258228,missing_text,No text-like field found in response.,2026-05-11T13:54:11.893133+00:00
12236,1859260964161355933,1859204031799087354,http_400,"{""detail"":{""code"":400,""request_id"":""f21b6323-3ebd-4323-999b-5fb296500df8"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:12"",""time_stamp"":1778507652,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1859204031799087354""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:13.110177+00:00
12261,1770074130722828303,1770047887080100336,http_400,"{""detail"":{""code"":400,""request_id"":""0a3983f2-b1d5-4f46-a5c4-df6017c87cc7"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:19"",""time_stamp"":1778507659,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1770047887080100336""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:19.375284+00:00
12268,2016823033508614388,2016805549422317992,http_400,"{""detail"":{""code"":400,""request_id"":""38bcfe89-e1a5-4706-85e1-52b402545ee5"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:20"",""time_stamp"":1778507660,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""2016805549422317992""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:20.998879+00:00
12278,1881762750730322095,1881723655199367207,http_400,"{""detail"":{""code"":400,""request_id"":""e0d987f3-9b7b-4a03-b906-1655e240b44b"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:22"",""time_stamp"":1778507662,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1881723655199367207""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:23.039054+00:00
12291,1909206942020665391,1909107661385130377,http_400,"{""detail"":{""code"":400,""request_id"":""84aaf781-9b22-49ef-b38b-05a6b7215ba3"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:25"",""time_stamp"":1778507665,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1909107661385130377""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:25.562416+00:00
12286,1887169173307928627,1887123816351998146,missing_text,No text-like field found in response.,2026-05-11T13:54:26.836036+00:00
12312,1712406509165199450,1712067461213003877,http_400,"{""detail"":{""code"":400,""request_id"":""f1622231-c7b3-4975-9301-09c3cb540b05"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:30"",""time_stamp"":1778507670,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1712067461213003877""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:30.417925+00:00
12313,1837941038146638066,1837609278393536653,http_400,"{""detail"":{""code"":400,""request_id"":""5a9017df-dbfd-4b89-894f-0f0a6ed9dbec"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:31"",""time_stamp"":1778507671,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1837609278393536653""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:31.693254+00:00
12302,1736985219352117347,1736983280409288937,http_400,"{""detail"":{""code"":400,""request_id"":""296728dc-04a2-40d3-88f2-184febd26d39"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:31"",""time_stamp"":1778507671,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1736983280409288937""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:31.749935+00:00
12314,1851274734497120577,1851145875470631137,missing_text,No text-like field found in response.,2026-05-11T13:54:31.892393+00:00
12316,2037424024037278155,2037174563738705966,http_400,"{""detail"":{""code"":400,""request_id"":""aeabe377-4854-4ab0-9c1e-7e8b3b688263"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:32"",""time_stamp"":1778507672,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""2037174563738705966""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:32.291048+00:00
12321,1912743263728980035,1912511907547734430,http_400,"{""detail"":{""code"":400,""request_id"":""b4d7e69f-1e37-416d-8504-8a40f3464204"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:33"",""time_stamp"":1778507673,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1912511907547734430""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:33.247093+00:00
12319,1795611139281195443,1795599232784806236,http_400,"{""detail"":{""code"":400,""request_id"":""3851b117-f409-413d-99a1-f6149f9f0622"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:33"",""time_stamp"":1778507673,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1795599232784806236""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:33.580200+00:00
12342,1778453169174946282,1778410943224971659,missing_text,No text-like field found in response.,2026-05-11T13:54:37.383886+00:00
12338,2017751484331352075,2017740217206112439,http_400,"{""detail"":{""code"":400,""request_id"":""a0ff4fea-3d8e-47d2-aa35-967a84d9169e"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:38"",""time_stamp"":1778507678,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""2017740217206112439""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:38.685681+00:00
12352,1968660926502158476,1968564951968313601,missing_text,No text-like field found in response.,2026-05-11T13:54:40.990947+00:00
12355,1790849601253093754,1790480592280203493,missing_text,No text-like field found in response.,2026-05-11T13:54:41.254254+00:00
12351,1847940974397276512,1847940516626735292,http_400,"{""detail"":{""code"":400,""request_id"":""ee76843c-164b-48e2-be70-cf27cf1506a6"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:41"",""time_stamp"":1778507681,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1847940516626735292""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:41.293340+00:00
12354,2014230300767953031,2013899382291361954,http_400,"{""detail"":{""code"":400,""request_id"":""122dc649-8088-4cde-979c-e3a3549687fe"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:41"",""time_stamp"":1778507681,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""2013899382291361954""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:42.008229+00:00
12356,1831512946289074205,1831414237383815549,http_400,"{""detail"":{""code"":400,""request_id"":""63fac016-a619-4581-957d-5d90d9ef3166"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:42"",""time_stamp"":1778507682,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1831414237383815549""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:42.944093+00:00
12358,1797306888138133616,1796638254235521286,http_400,"{""detail"":{""code"":400,""request_id"":""5e9f0503-2421-451c-b2fe-572e93eb0384"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:42"",""time_stamp"":1778507682,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1796638254235521286""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:42.973603+00:00
12360,1805251378396242427,1803173105633767864,http_400,"{""detail"":{""code"":400,""request_id"":""07cbfd4a-20a1-4bee-8cc3-8e6ae731f1e5"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:43"",""time_stamp"":1778507683,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1803173105633767864""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:43.313372+00:00
12361,1720993044177273071,1720939824213864452,http_400,"{""detail"":{""code"":400,""request_id"":""8f70d1c8-4f70-4c0c-8958-55a2dd2e414c"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:43"",""time_stamp"":1778507683,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1720939824213864452""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:43.868635+00:00
12368,1978496532011008159,1978357375401676902,missing_text,No text-like field found in response.,2026-05-11T13:54:45.134794+00:00
12372,1794180981106106826,1794161899346808950,http_400,"{""detail"":{""code"":400,""request_id"":""59882d32-3d2d-429b-ba18-538a46f7c132"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:46"",""time_stamp"":1778507686,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1794161899346808950""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:46.970883+00:00
12375,1997369401604215177,1997148591090008461,http_400,"{""detail"":{""code"":400,""request_id"":""23ed05d4-2cc1-49fa-9885-e8cbf4ce7508"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:46"",""time_stamp"":1778507686,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1997148591090008461""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:47.071181+00:00
12379,1799457260965646803,1799361018591908053,http_400,"{""detail"":{""code"":400,""request_id"":""7ace5ed0-ef4c-425e-852e-599f68201a8c"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:47"",""time_stamp"":1778507687,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1799361018591908053""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:47.430761+00:00
12377,1802877870420725965,1802858322900709751,missing_text,No text-like field found in response.,2026-05-11T13:54:47.507940+00:00
12380,1878604275598680573,1878581145031651545,http_400,"{""detail"":{""code"":400,""request_id"":""78d25f68-4683-4a22-9fea-feae3da1802a"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:47"",""time_stamp"":1778507687,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1878581145031651545""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:48.091791+00:00
12383,1952485055630025136,1952456195408548034,http_400,"{""detail"":{""code"":400,""request_id"":""7e79d339-c806-452b-84d9-1fd555cb1b0c"",""message"":""Request failed. Please retry. Check the docs below, verify your parameters, test with the default demo, and share the response JSON with Support."",""message_zh"":""请求失败，请重试。请查看下方文档核对参数，使用默认演示参数测试，并将响应 JSON 提交给支持团队。"",""docs"":""https://api.tikhub.io/#/Twitter-Web-API/fetch_tweet_detail_api_v1_twitter_web_fetch_tweet_detail_get"",""support"":""Discord: https://discord.gg/aMEAS8Xsvz"",""time"":""2026-05-11 06:54:48"",""time_stamp"":1778507688,""time_zone"":""America/Los_Angeles"",""router"":""/api/v1/twitter/web/fetch_tweet_detail"",""params"":{""tweet_id"":""1952456195408548034""},""headers"":{""message_zh"":""HTTP 400 错误，无需提供请求头信息，保护用户隐私。"",""message"":""HTTP 400 error, no need to provide request headers to protect user privacy.""}}}",2026-05-11T13:54:48.864762+00:00
